state_code,location_id,location_name,street_num,street_num_half,street_prefix,street_name,street_type,street_suffix,apt_type,apt_num,city,state,zip,zip4,datetime_created,is_active,data_sharing_committee_id,created_by_committee_id,latitude,longitude,is_staging_location,datetime_modified,van_precinct_id,datetime_suppressed,imputed_precinct_id
NH,13663,Dunkin Donuts,30,,,Indian,Trl,,,,Windham,NH,03087,,2019-09-26 18:15:00,t,73296,73296,42.792901,-71.311177,f,2019-10-08 21:41:57.26,,,972504
NH,14784,261 1st New Hampshire Turnpike,261,,,1St NH,Tpke,,,,Northwood,NH,03261,3405,2019-11-14 21:59:00,t,73296,73296,43.198176,-71.15808,f,2019-12-11 20:28:34.047,,,972415
NH,14731,Johnson's Seafood and Steak,1334,,,1St NH,Tpke,,,,Northwood,NH,03261,3214,2019-11-12 21:10:00,t,73296,73296,43.223339,-71.249881,f,2019-11-12 21:10:31.457,972415,,972415
NH,12433,Plymouth Town Common,,,,POST OFFICE,Sq,,,,Plymouth,NH,03264,,2019-07-23 16:00:00,t,73296,73296,43.757428,-71.688355,f,2019-08-22 15:27:42.137,,,972429
NH,12434,Temporary Plymouth Field Office,17,,,Railroad,Sq,,,,Plymouth,NH,03264,1602,2019-07-23 16:04:00,t,73296,73296,43.75542,-71.686891,f,2019-07-23 16:04:36.39,972429,,972429
NH,13976,Keene State College,309,,,Student,Ctr,,,,Keene,NH,03431,,2019-10-07 15:27:00,t,73296,73296,42.956141,-72.307433,f,2019-10-10 23:31:50.957,,,972333
NH,12234,Keene Central Square,,,,CENTRAL,Sq,,,,Keene,NH,03431,,2019-07-09 21:22:00,t,73296,73296,42.933814,-72.27858,f,2019-12-11 23:50:34.737,,,972335
NH,12854,Fitzwilliam Town Library,11,,,Templeton,Tpke,,,,Fitzwilliam,NH,03447,3335,2019-08-13 15:59:00,t,73296,73296,42.779894,-72.144593,f,2019-08-13 15:59:44.463,972282,,972282
NH,12544,Twelve Pines,11,,,School St Depot,Sq,,,,Peterborough,NH,03458,,2019-07-26 23:12:00,t,73296,73296,42.87666,-71.95029,f,2019-11-05 20:46:50.323,,,972422
NH,14931,Bernie Peterborough Office,,,,NOONE,Fls,,,,Peterborough,NH,03458,,2019-11-21 22:40:00,t,73296,73296,42.85966,-71.962039,t,2020-01-05 03:14:50.113,,,972422
NH,12440,Berlin Dunkin' Donuts,9,,,Green,Sq,,,,Berlin,NH,03570,1931,2019-07-23 19:38:00,t,73296,73296,44.468329,-71.183791,f,2019-07-23 19:38:25.233,972206,,972206
NH,14061,Claremont Bernie Office,24,,,Opera House,Sq,,,,Claremont,NH,03743,5408,2019-10-10 19:31:00,t,73296,73296,43.372925,-72.338211,f,2020-01-04 19:14:23.48,,,972231
NH,13298,94 2nd NH Tpke,94,,,2Nd NH,Tpke,,,,Claremont,NH,03743,7202,2019-09-11 16:48:00,t,73296,73296,43.32822,-72.30994,f,2019-09-21 01:07:41.407,972487,,972487
NH,15366,Home of Chad Reed,5,,,Crowley,Ter,,,,Hanover,NH,03755,2515,2019-12-18 19:07:00,t,73296,73296,43.695614,-72.278536,f,2019-12-18 19:07:04.72,972309,,972309
NH,14950,Dunkin',6,,,Colby,Cor,,,NH3826,East Hampstead,NH,03826,2511,2019-11-23 03:37:00,t,73296,73296,42.891071,-71.140737,f,2019-12-27 19:06:15.463,,,972305
NH,15309,Dunkin' Donuts,6,,,Colby,Cor,,,,East Hampstead,NH,03826,2511,2019-12-12 19:48:00,t,73296,73296,42.891071,-71.140737,f,2020-01-02 22:18:08.28,,,972305
NH,14991,Shauna's House,16,,,Chinook,Trl,,,,Tamworth,NH,03886,,2019-11-26 22:09:00,t,73296,73296,43.860303,-71.262252,f,2019-11-26 22:09:23.89,,,972481
NH,13721,Los Angeles,,,,,,,,,,,,,2019-09-29 22:26:00,t,73296,73296,,,f,2019-09-29 22:26:09.853,,,972186
NH,15564,Pittsfield house,,,,,,,,,Pittsfield,NH,,,2020-01-03 01:30:00,t,73296,73296,43.3059,-71.3242,f,2020-01-03 01:30:17.75,,,972426
NH,12629,Pricilla Gilman's Residence,,,,,,,,,Bar Harbor,ME,,,2019-08-01 20:03:00,t,73296,73296,44.3876,-68.2039,f,2019-08-01 20:03:41.63,,,972227
NH,13102,Raymond High,,,,,,,,,,,,,2019-08-29 21:35:00,t,73296,73296,,,f,2019-08-29 21:34:35.227,,,972186
NH,13101,Raymond High,,,,,,,,,,,,,2019-08-29 21:34:00,t,73296,73296,,,f,2019-08-29 21:34:35.227,,,972186
NH,14879,New York Volunteering,,,,,,,,,,,,,2019-11-19 21:27:00,t,73296,73296,,,f,2019-11-19 21:26:52.82,,,972186
NH,14836,Dunkin' Donuts,125,,,NH-101A,,,,,Amherst,NH,03031,,2019-11-17 20:50:00,t,73296,73296,42.806415,-71.567467,f,2020-01-03 22:33:39.913,,,972192
NH,14835,Dunkin' Donuts,124,,,NH-101A,,,,,Amherst,NH,03031,,2019-11-17 20:36:00,t,73296,73296,42.812214,-71.5914,f,2019-11-17 20:36:30.207,,,972192
NH,14492,Dunkin Donuts,125,,,State Route 101A,,,,,Amherst,NH,03031,2215,2019-10-30 18:48:00,t,73296,73296,42.806415,-71.567467,f,2019-11-16 22:41:10.25,,,972192
NH,12962,Derry Public Library,64,,E,Broadway,,,,,Derry,NH,03038,2414,2019-08-20 16:18:00,t,73296,73296,42.883862,-71.322132,f,2019-08-20 16:18:34.89,,,972258
NH,12270,Derry Public Library,64,,E,Broadway,,,,,Derry,NH,03038,2414,2019-07-11 22:30:00,t,73296,73296,42.883862,-71.322132,f,2020-01-02 19:48:28.383,,,972258
NH,14004,03038,,,,,,,,,Derry,NH,03038,,2019-10-08 21:40:00,t,73296,73296,42.892761,-71.276763,f,2019-10-12 23:06:40.73,,,972256
NH,14152,Noah's Home,,,,,,,,,Hollis,NH,03049,,2019-10-15 21:28:00,t,73296,73296,42.727236,-71.596133,f,2019-10-27 16:55:27.847,,,972319
NH,13439,Mary-Ellen's Apt (Milford),,,,Milford Trails Apts 95 Powers St Bldg 4,,,Bldg,4,Milford,NH,03055,,2019-09-18 00:48:00,t,73296,73296,42.824566,-71.638209,f,2019-09-18 00:48:57.623,,,972384
NH,14499,Strikers East Bowling Center,,,,,,,,,Raymond,NH,03077,,2019-10-30 21:55:00,t,73296,73296,43.035264,-71.161747,f,2019-10-30 21:56:27.387,,,972436
NH,15040,Coffee Coffee.,326,,S,Broadway,,,,,Salem,NH,03079,4502,2019-12-02 22:46:00,t,73296,73296,42.75451,-71.209061,f,2020-01-02 23:33:26.623,,,972451
NH,13532,03104,,,,,,,,,Manchester,NH,03104,,2019-09-21 01:51:00,t,73296,73296,43.009552,-71.439782,f,2019-09-21 01:54:42.99,,,972364
NH,14382,"Sandwich, NH, 03227",,,,,,,,,Sandwich,NH,03227,,2019-10-25 00:47:00,t,73296,73296,43.832315,-71.477813,f,2019-11-02 23:05:36.55,,,972458
NH,15277,TBD,,,,,,,,,Hopkinton,NH,03229,,2019-12-10 23:16:00,t,73296,73296,43.194774,-71.691066,f,2019-12-10 23:16:48.827,,,972326
NH,14257,George Gamble Library,27,,,NH-104,,,,,Danbury,NH,03230,,2019-10-18 23:13:00,t,73296,73296,43.525212,-71.860219,f,2019-10-19 20:09:04.313,,,972251
NH,14262,New England College,,,,,,,,,Henniker,NH,03242,,2019-10-19 14:44:00,t,73296,73296,43.169421,-71.831189,f,2019-10-25 18:31:09.19,,,972314
NH,14264,03242,,,,,,,,,Henniker,NH,03242,,2019-10-19 15:55:00,t,73296,73296,43.169421,-71.831189,f,2019-10-27 23:31:25.147,,,972314
NH,15491,Cup and Crumb,1040,,,NH-109,,,,,Moultonborough,NH,03254,,2019-12-28 02:23:00,t,73296,73296,43.756531,-71.393106,f,2019-12-28 02:23:06.823,,,972389
NH,14035,Rounds 207 (PSU),,,,,,,,,Plymouth,NH,03264,,2019-10-09 21:16:00,t,73296,73296,43.75702,-71.688153,f,2019-10-16 23:04:59.557,,,972429
NH,14752,42 main street,,,,,,,,,Plymouth,NH,03264,,2019-11-13 03:15:00,t,73296,73296,43.75702,-71.688153,f,2019-11-13 03:15:04.117,,,972429
NH,14489,HUB Fireplace Lounge,,,,Na,,,,,Plymouth,NH,03264,,2019-10-30 17:25:00,t,73296,73296,43.75702,-71.688153,f,2019-10-30 17:26:06.073,,,972429
NH,14047,03287,,,,,,,,,Wilmot,NH,03287,,2019-10-10 01:17:00,t,73296,73296,43.443115,-71.922637,f,2019-10-12 23:06:40.73,,,972501
NH,15320,"Concord, NH, 03301",,,,,,,,,Concord,NH,03301,,2019-12-13 15:39:00,t,73296,73296,43.208634,-71.548656,f,2019-12-14 17:41:41.573,,,972240
NH,14929,TBD,,,,,,,,,Hopkinton,NH,03301,,2019-11-21 21:28:00,t,73296,73296,43.208634,-71.548656,f,2019-11-21 21:28:25.823,,,972240
NH,14252,NHTI,,,,Beverly D Grappone Hall,,,,,Concord,NH,03301,,2019-10-18 19:52:00,t,73296,73296,43.2228,-71.533079,f,2019-10-18 19:52:46.78,,,972240
NH,14826,Town of Concord: Town Clerk,,,,CONCORD NH,,,,,Concord,NH,03301,,2019-11-17 00:36:00,t,73296,73296,43.203235,-71.536995,f,2019-11-17 00:35:47.647,,,972242
NH,14249,NHTI,,,,"Beverly D Grappone Hall, Nhti",,,,,Concord,NH,03301,,2019-10-18 17:22:00,t,73296,73296,43.222744,-71.532798,f,2019-10-26 19:06:17.933,,,972240
NH,14602,Maxfield Public Library,8,,,NH-129,,,,,Loudon,NH,03307,,2019-11-06 02:33:00,t,73296,73296,43.286116,-71.46711,f,2019-12-27 17:22:51.683,,,972357
NH,14679,Hungry Buffalo,58,,,NH-129,,,,,Loudon,NH,03307,,2019-11-10 00:16:00,t,73296,73296,43.28793,-71.463006,f,2019-11-15 05:38:57.32,,,972357
NH,14093,Petrocelli 115,,,,,,,,,Keene,NH,03431,,2019-10-11 20:11:00,t,73296,73296,42.965044,-72.294803,f,2019-10-16 21:03:26.92,,,972333
NH,14089,Fishbowl Room,,,,,,,,,Keene,NH,03431,,2019-10-11 20:03:00,t,73296,73296,42.965044,-72.294803,f,2019-11-25 17:19:12.667,,,972333
NH,14261,Student Center,,,,,,,,,Keene,NH,03431,,2019-10-19 14:38:00,t,73296,73296,42.965044,-72.294803,f,2019-12-11 23:54:42.507,,,972333
NH,14092,"Night Owl Cafe, Student Center",,,,,,,,,Keene,NH,03431,,2019-10-11 20:07:00,t,73296,73296,42.965044,-72.294803,f,2019-10-16 02:04:43.41,,,972333
NH,14578,KSC,,,,,,,,,Keene,NH,03431,,2019-11-04 17:45:00,t,73296,73296,42.965044,-72.294803,f,2019-11-04 17:46:22.83,,,972333
NH,14373,Central Square,,,,,,,,,Keene,NH,03431,,2019-10-24 17:40:00,t,73296,73296,42.956141,-72.307433,f,2019-10-27 23:16:43.72,,,972333
NH,13194,Chesterfield Library,524,,,NH-63,,,,,Chesterfield,NH,03443,,2019-09-03 19:59:00,t,73296,73296,42.888128,-72.469174,f,2019-12-03 21:54:57.81,,,972229
NH,14940,Dunkin Donuts,12,,,NH-119,,,,,Fitzwilliam,NH,03447,,2019-11-22 19:25:00,t,73296,73296,42.781333,-72.140317,f,2019-11-22 19:25:52.70,,,972282
NH,15552,167 NH-123,167,,,NH-123,,,,,Marlow,NH,03456,,2020-01-02 18:23:00,t,73296,73296,43.117989,-72.201263,f,2020-01-02 18:23:58.48,,,972376
NH,13394,03461,,,,,,,,,Rindge,NH,03461,,2019-09-15 23:42:00,t,73296,73296,42.756663,-72.013247,f,2019-11-25 17:19:59.72,,,972438
NH,13586,Ingalls Memorial Library,,,,,,,,,Rindge,NH,03461,,2019-09-22 21:48:00,t,73296,73296,42.756663,-72.013247,f,2019-09-25 21:17:54.91,,,972438
NH,14792,Identity Coffee Lab,1090,,,NH-119,,,,,Rindge,NH,03461,,2019-11-15 02:06:00,t,73296,73296,42.757872,-72.008338,f,2019-12-11 19:33:29.717,,,972438
NH,14790,784 NH-63,784,,,NH-63,,,,,Westmoreland,NH,03467,,2019-11-15 01:51:00,t,73296,73296,42.961586,-72.442897,f,2019-11-15 01:55:12.573,,,972499
NH,14258,148 Main st,,,,,,,,,Littleton,NH,03561,,2019-10-18 23:33:00,t,73296,73296,44.306163,-71.770124,f,2019-10-18 23:34:05.813,,,972355
NH,14272,"2050 Main St,",,,,,,,,,Bethlehem,NH,03574,,2019-10-19 20:09:00,t,73296,73296,44.306163,-71.770124,f,2019-10-24 01:05:51.76,,,972355
